accountid,year,commulative_bill,reading_jan,usage_jan,bill_jan,penalty_jan,totalbill_jan,reading_feb,usage_feb,bill_feb,penalty_feb,totalbill_feb,reading_mar,usage_mar,bill_mar,penalty_mar,totalbill_mar,reading_apr,usage_apr,bill_apr,penalty_apr,totalbill_apr,reading_may,usage_may,bill_may,penalty_may,totalbill_may,reading_jun,usage_jun,bill_jun,penalty_jun,totalbill_jun,reading_jul,usage_jul,bill_jul,penalty_jul,totalbill_jul,reading_aug,usage_aug,bill_aug,penalty_aug,totalbill_aug,reading_sept,usage_sept,bill_sept,penalty_sept,totalbill_sept,reading_oct,usage_oct,bill_oct,penalty_oct,totalbill_oct,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000001133-01-2021,2021,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001134-01-2021,2021,25.0,2794.0,219.0,622.0,0.0,622.0,2990.0,196.0,553.0,0.0,553.0,3067.0,77.0,196.0,0.0,196.0,3076.0,9.0,25.0,0.0,25.0,3080.0,4.0,25.0,0.0,25.0,3095.0,15.0,25.0,0.0,25.0,3102.0,7.0,25.0,0.0,25.0,3110.0,8.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001135-01-2021,2021,46.0,4434.0,26.0,43.0,0.0,43.0,4460.0,26.0,43.0,0.0,43.0,4490.0,30.0,55.0,0.0,55.0,4521.0,31.0,58.0,0.0,58.0,4554.0,33.0,64.0,0.0,64.0,4580.0,26.0,43.0,0.0,43.0,4612.0,32.0,61.0,0.0,61.0,4639.0,27.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001136-01-2021,2021,75.0,4145.0,24.0,37.0,0.0,37.0,4157.0,12.0,25.0,0.0,25.0,4160.0,3.0,25.0,0.0,25.0,4163.0,3.0,25.0,0.0,25.0,4170.0,7.0,25.0,0.0,25.0,4178.0,8.0,25.0,0.0,25.0,4183.0,5.0,25.0,0.0,25.0,4191.0,8.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001137-01-2021,2021,75.0,2546.0,6.0,25.0,0.0,25.0,2550.0,4.0,25.0,0.0,25.0,2551.0,1.0,25.0,0.0,25.0,2555.0,4.0,25.0,0.0,25.0,2568.0,13.0,25.0,0.0,25.0,2576.0,8.0,25.0,0.0,25.0,2588.0,12.0,25.0,0.0,25.0,2599.0,11.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001138-01-2021,2021,0.0,1269.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001139-01-2021,2021,25.0,976.0,32.0,61.0,0.0,61.0,976.0,0.0,0.0,0.0,0.0,986.0,10.0,25.0,0.0,25.0,989.0,3.0,25.0,0.0,25.0,992.0,3.0,25.0,0.0,25.0,1004.0,12.0,25.0,0.0,25.0,1009.0,5.0,25.0,0.0,25.0,1011.0,2.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001140-01-2021,2021,391.0,348.0,64.0,157.0,0.0,157.0,405.0,57.0,136.0,0.0,136.0,465.0,60.0,145.0,0.0,145.0,541.0,76.0,193.0,0.0,193.0,621.0,80.0,205.0,0.0,205.0,748.0,127.0,346.0,0.0,346.0,892.0,144.0,397.0,0.0,397.0,1034.0,142.0,391.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001141-01-2021,2021,74.0,4985.0,4985.0,14920.0,0.0,14920.0,4994.0,9.0,25.0,0.0,25.0,5009.0,15.0,25.0,0.0,25.0,5015.0,6.0,25.0,0.0,25.0,5025.0,10.0,25.0,0.0,25.0,5053.0,28.0,49.0,0.0,49.0,5064.0,11.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001142-01-2021,2021,73.0,2342.0,12.0,25.0,0.0,25.0,2355.0,13.0,25.0,0.0,25.0,2396.0,41.0,88.0,0.0,88.0,2408.0,12.0,25.0,0.0,25.0,2414.0,6.0,25.0,0.0,25.0,2431.0,17.0,25.0,0.0,25.0,2458.0,27.0,46.0,0.0,46.0,2494.0,36.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001143-01-2021,2021,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,37.0,76.0,0.0,76.0,1612.0,0.0,0.0,0.0,0.0,1612.0,0.0,0.0,0.0,0.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001144-01-2021,2021,393.0,4868.0,64.0,157.0,0.0,157.0,4932.0,64.0,157.0,0.0,157.0,4993.0,61.0,148.0,0.0,148.0,5040.0,47.0,106.0,0.0,106.0,5085.0,45.0,100.0,0.0,100.0,5133.0,48.0,109.0,0.0,109.0,5197.0,64.0,157.0,0.0,157.0,5251.0,54.0,127.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001145-01-2021,2021,37.0,3282.0,36.0,73.0,0.0,73.0,3323.0,41.0,88.0,0.0,88.0,3360.0,37.0,76.0,0.0,76.0,3368.0,8.0,25.0,0.0,25.0,3396.0,28.0,49.0,0.0,49.0,3441.0,45.0,100.0,0.0,100.0,3484.0,43.0,94.0,0.0,94.0,3508.0,24.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001146-01-2021,2021,100.0,2710.0,9.0,25.0,0.0,25.0,2741.0,31.0,58.0,0.0,58.0,2787.0,46.0,103.0,0.0,103.0,2890.0,103.0,274.0,0.0,274.0,2904.0,14.0,25.0,0.0,25.0,2911.0,7.0,25.0,0.0,25.0,2916.0,5.0,25.0,0.0,25.0,2919.0,3.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001147-01-2021,2021,25.0,890.0,8.0,25.0,0.0,25.0,894.0,4.0,25.0,0.0,25.0,901.0,7.0,25.0,0.0,25.0,909.0,8.0,25.0,0.0,25.0,917.0,8.0,25.0,0.0,25.0,922.0,5.0,25.0,0.0,25.0,934.0,12.0,25.0,0.0,25.0,941.0,7.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001148-01-2021,2021,0.0,1974.0,0.0,0.0,0.0,0.0,1974.0,0.0,0.0,0.0,0.0,1974.0,0.0,0.0,0.0,0.0,1974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001149-01-2021,2021,25.0,124.0,5.0,25.0,0.0,25.0,131.0,7.0,25.0,0.0,25.0,138.0,7.0,25.0,0.0,25.0,155.0,17.0,25.0,0.0,25.0,172.0,17.0,25.0,0.0,25.0,181.0,9.0,25.0,0.0,25.0,190.0,9.0,25.0,0.0,25.0,203.0,13.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001150-01-2021,2021,25.0,5557.0,24.0,37.0,0.0,37.0,5572.0,15.0,25.0,0.0,25.0,5589.0,17.0,25.0,0.0,25.0,5599.0,10.0,25.0,0.0,25.0,5612.0,13.0,25.0,0.0,25.0,5631.0,19.0,25.0,0.0,25.0,5658.0,27.0,46.0,0.0,46.0,5674.0,16.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001151-01-2021,2021,0.0,4093.0,37.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,4176.0,83.0,214.0,0.0,214.0,4217.0,41.0,88.0,0.0,88.0,4273.0,56.0,133.0,0.0,133.0,4318.0,45.0,100.0,0.0,100.0,4381.0,63.0,154.0,0.0,154.0,4419.0,38.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001152-01-2021,2021,0.0,8709.0,106.0,283.0,0.0,283.0,8801.0,92.0,241.0,0.0,241.0,8859.0,58.0,139.0,0.0,139.0,8930.0,71.0,178.0,0.0,178.0,8993.0,63.0,154.0,0.0,154.0,9040.0,47.0,106.0,0.0,106.0,9104.0,64.0,157.0,0.0,157.0,9164.0,60.0,145.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001153-01-2021,2021,733.0,38257.0,180.0,505.0,0.0,505.0,38439.0,182.0,511.0,0.0,511.0,38724.0,285.0,820.0,0.0,820.0,38902.0,178.0,499.0,0.0,499.0,39092.0,190.0,535.0,0.0,535.0,39281.0,189.0,532.0,0.0,532.0,39492.0,211.0,598.0,0.0,598.0,39748.0,256.0,733.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001154-01-2021,2021,61.0,2358.0,19.0,25.0,0.0,25.0,2377.0,19.0,25.0,0.0,25.0,2409.0,32.0,61.0,0.0,61.0,2450.0,41.0,88.0,0.0,88.0,2498.0,48.0,109.0,0.0,109.0,2631.0,133.0,364.0,0.0,364.0,2594.0,0.0,0.0,0.0,0.0,2626.0,32.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001155-01-2021,2021,100.0,6349.0,107.0,286.0,0.0,286.0,6394.0,45.0,100.0,0.0,100.0,6507.0,113.0,304.0,0.0,304.0,6599.0,92.0,241.0,0.0,241.0,6652.0,53.0,124.0,0.0,124.0,6767.0,115.0,310.0,0.0,310.0,6854.0,87.0,226.0,0.0,226.0,6899.0,45.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001156-01-2021,2021,188.0,1854.0,27.0,46.0,0.0,46.0,1874.0,20.0,25.0,0.0,25.0,1918.0,44.0,97.0,0.0,97.0,1935.0,17.0,25.0,0.0,25.0,1949.0,14.0,25.0,0.0,25.0,1964.0,15.0,25.0,0.0,25.0,1998.0,34.0,67.0,0.0,67.0,2050.0,52.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001157-01-2021,2021,0.0,9614.0,60.0,145.0,0.0,145.0,9668.0,54.0,127.0,0.0,127.0,9777.0,109.0,292.0,0.0,292.0,9860.0,83.0,214.0,0.0,214.0,9962.0,102.0,271.0,0.0,271.0,10058.0,96.0,253.0,0.0,253.0,10143.0,85.0,220.0,0.0,220.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001158-01-2021,2021,25.0,2751.0,0.0,0.0,0.0,0.0,2751.0,0.0,0.0,0.0,0.0,2751.0,0.0,0.0,0.0,0.0,2751.0,0.0,0.0,0.0,0.0,2752.0,1.0,25.0,0.0,25.0,2752.0,0.0,0.0,0.0,0.0,2752.0,0.0,0.0,0.0,0.0,2752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001159-01-2021,2021,28.0,9651.0,14.0,25.0,0.0,25.0,9663.0,12.0,25.0,0.0,25.0,9679.0,16.0,25.0,0.0,25.0,9688.0,9.0,25.0,0.0,25.0,9701.0,13.0,25.0,0.0,25.0,9712.0,11.0,25.0,0.0,25.0,9732.0,20.0,25.0,0.0,25.0,9753.0,21.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001160-01-2021,2021,618.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001161-01-2021,2021,0.0,744.0,9.0,25.0,0.0,25.0,751.0,7.0,25.0,0.0,25.0,757.0,6.0,25.0,0.0,25.0,765.0,8.0,25.0,0.0,25.0,771.0,6.0,25.0,0.0,25.0,778.0,7.0,25.0,0.0,25.0,785.0,7.0,25.0,0.0,25.0,793.0,8.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001162-01-2021,2021,246.0,289.0,7.0,25.0,0.0,25.0,300.0,11.0,25.0,0.0,25.0,320.0,20.0,25.0,0.0,25.0,342.0,22.0,31.0,0.0,31.0,360.0,18.0,25.0,0.0,25.0,380.0,20.0,25.0,0.0,25.0,399.0,19.0,25.0,0.0,25.0,419.0,20.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001163-01-2021,2021,93.0,1738.0,14.0,25.0,0.0,25.0,1754.0,16.0,25.0,0.0,25.0,1777.0,23.0,34.0,0.0,34.0,1793.0,16.0,25.0,0.0,25.0,1811.0,18.0,25.0,0.0,25.0,1827.0,16.0,25.0,0.0,25.0,1853.0,26.0,43.0,0.0,43.0,1867.0,14.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001164-01-2021,2021,50.0,1209.0,13.0,25.0,0.0,25.0,1220.0,11.0,25.0,0.0,25.0,1235.0,15.0,25.0,0.0,25.0,1246.0,11.0,25.0,0.0,25.0,1259.0,13.0,25.0,0.0,25.0,1269.0,10.0,25.0,0.0,25.0,1284.0,15.0,25.0,0.0,25.0,1294.0,10.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001165-01-2021,2021,71.0,2094.0,22.0,31.0,0.0,31.0,2116.0,22.0,31.0,0.0,31.0,2138.0,22.0,31.0,0.0,31.0,2156.0,18.0,25.0,0.0,25.0,2173.0,17.0,25.0,0.0,25.0,2200.0,27.0,46.0,0.0,46.0,2211.0,11.0,25.0,0.0,25.0,2211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001166-01-2021,2021,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001167-01-2021,2021,100.0,606.0,14.0,25.0,0.0,25.0,614.0,8.0,25.0,0.0,25.0,622.0,8.0,25.0,0.0,25.0,627.0,5.0,25.0,0.0,25.0,633.0,6.0,25.0,0.0,25.0,640.0,7.0,25.0,0.0,25.0,648.0,8.0,25.0,0.0,25.0,654.0,6.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001168-01-2021,2021,108.0,2860.0,47.0,106.0,0.0,106.0,2898.0,38.0,79.0,0.0,79.0,2928.0,30.0,55.0,0.0,55.0,2950.0,22.0,31.0,0.0,31.0,2978.0,28.0,49.0,0.0,49.0,2995.0,17.0,25.0,0.0,25.0,3022.0,27.0,46.0,0.0,46.0,3046.0,24.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001169-01-2021,2021,254.0,2972.0,102.0,271.0,0.0,271.0,3034.0,62.0,151.0,0.0,151.0,3072.0,38.0,79.0,0.0,79.0,3117.0,45.0,100.0,0.0,100.0,3181.0,64.0,157.0,0.0,157.0,3248.0,67.0,166.0,0.0,166.0,3311.0,63.0,154.0,0.0,154.0,3356.0,45.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001170-01-2021,2021,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,25.0,2.0,1.0,25.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,15.0,13.0,25.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,17.0,2.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001171-01-2021,2021,61.0,4932.0,13.0,25.0,0.0,25.0,4946.0,14.0,25.0,0.0,25.0,4959.0,13.0,25.0,0.0,25.0,4983.0,24.0,37.0,0.0,37.0,5002.0,19.0,25.0,0.0,25.0,5052.0,50.0,115.0,0.0,115.0,5140.0,88.0,229.0,0.0,229.0,5172.0,32.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001172-01-2021,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001173-01-2021,2021,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001174-01-2021,2021,95.0,9268.0,3.0,25.0,0.0,25.0,9320.0,52.0,121.0,0.0,121.0,9354.0,34.0,67.0,0.0,67.0,9375.0,21.0,28.0,0.0,28.0,9392.0,17.0,25.0,0.0,25.0,9425.0,33.0,64.0,0.0,64.0,9450.0,25.0,40.0,0.0,40.0,9480.0,30.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001175-01-2021,2021,0.0,2114.0,13.0,25.0,0.0,25.0,2188.0,74.0,187.0,0.0,187.0,2244.0,56.0,133.0,0.0,133.0,2288.0,44.0,97.0,0.0,97.0,2341.0,53.0,124.0,0.0,124.0,2404.0,63.0,154.0,0.0,154.0,2445.0,41.0,88.0,0.0,88.0,2462.0,17.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001176-01-2021,2021,208.0,69.0,1.0,25.0,0.0,25.0,70.0,1.0,25.0,0.0,25.0,70.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,71.0,1.0,25.0,0.0,25.0,127.0,56.0,133.0,0.0,133.0,130.0,3.0,25.0,0.0,25.0,133.0,3.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001177-01-2021,2021,0.0,211.0,20.0,25.0,0.0,25.0,223.0,12.0,25.0,0.0,25.0,255.0,32.0,61.0,0.0,61.0,278.0,23.0,34.0,0.0,34.0,294.0,16.0,25.0,0.0,25.0,320.0,26.0,43.0,0.0,43.0,347.0,27.0,46.0,0.0,46.0,362.0,15.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001178-01-2021,2021,40.0,1871.0,21.0,28.0,0.0,28.0,1901.0,30.0,55.0,0.0,55.0,1922.0,21.0,28.0,0.0,28.0,1942.0,20.0,25.0,0.0,25.0,1957.0,15.0,25.0,0.0,25.0,1927.0,0.0,0.0,0.0,0.0,1951.0,24.0,37.0,0.0,37.0,1976.0,25.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001179-01-2021,2021,0.0,1380.0,19.0,25.0,0.0,25.0,1397.0,17.0,25.0,0.0,25.0,1417.0,20.0,25.0,0.0,25.0,1431.0,14.0,25.0,0.0,25.0,1445.0,14.0,25.0,0.0,25.0,1460.0,15.0,25.0,0.0,25.0,1485.0,25.0,40.0,0.0,40.0,1499.0,14.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001180-01-2021,2021,0.0,1971.0,600.0,1765.0,0.0,1765.0,1371.0,-600.0,0.0,0.0,0.0,1371.0,0.0,0.0,0.0,0.0,1372.0,1.0,25.0,0.0,25.0,1376.0,4.0,25.0,0.0,25.0,1377.0,1.0,25.0,0.0,25.0,1377.0,0.0,0.0,0.0,0.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001181-01-2021,2021,81.0,1719.0,6.0,25.0,0.0,25.0,1725.0,6.0,25.0,0.0,25.0,1737.0,12.0,25.0,0.0,25.0,1743.0,6.0,25.0,0.0,25.0,1747.0,4.0,25.0,0.0,25.0,1755.0,8.0,25.0,0.0,25.0,1770.0,15.0,25.0,0.0,25.0,1792.0,22.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001182-01-2021,2021,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001183-01-2021,2021,125.0,2367.0,26.0,43.0,0.0,43.0,2391.0,24.0,37.0,0.0,37.0,2425.0,34.0,67.0,0.0,67.0,2447.0,22.0,31.0,0.0,31.0,2482.0,35.0,70.0,0.0,70.0,2512.0,30.0,55.0,0.0,55.0,2550.0,38.0,79.0,0.0,79.0,2577.0,27.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
